Date,Option
0.003063,
0.003927,
0.003335,
0.001309,
0.001260,
-0.000074,
-0.002939,
-0.001655,
-0.000840,
-0.002791,
-0.001408,
-0.002100,
-0.002569,
-0.003260,
-0.002544,
-0.001976,
-0.001235,
-0.000766,
-0.001235,
-0.002692,
-0.001013,
-0.002248,
-0.001803,
-0.000469,
-0.000766,
-0.000963,
0.000445,
0.000568,
0.002322,
0.001531,
0.003458,
0.005780,
0.006397,
0.004347,
0.007608,
0.008991,
0.009979,
0.011362,
0.011683,
0.013165,
0.013684,
0.017290,
0.016944,
0.019266,
0.019834,
0.020625,
0.021637,
0.021761,
0.023095,
0.023021,
0.023268,
0.024577,
0.024330,
0.023786,
0.025120,
0.025416,
0.025614,
0.025145,
0.024947,
0.023292,
0.022872,
0.023095,
0.021687,
0.021687,
0.019316,
0.019612,
0.015759,
0.015783,
0.014153,
0.013857,
0.009534,
0.011239,
0.007657,
0.005730,
0.004248,
0.002594,
0.002322,
0.001531,
0.001630,
-0.002149,
-0.001803,
-0.003754,
-0.004817,
-0.006101,
-0.006422,
-0.006471,
-0.007682,
-0.008423,
-0.007089,
-0.008225,
-0.007805,
-0.007855,
-0.007904,
-0.007534,
-0.007855,
-0.007361,
-0.005903,
-0.005829,
-0.005780,
-0.005434,
-0.005508,
-0.004001,
-0.003507,
-0.004989,
-0.003162,
-0.002347,
-0.002668,
-0.001260,
-0.003507,
-0.001778,
-0.000865,
-0.001433,
-0.002347,
-0.001482,
-0.002717,
-0.003186,
-0.001334,
0.000618,
0.000371,
0.000642,
0.001927,
0.000618,
0.002742,
0.003804,
0.003730,
0.004891,
0.003582,
0.005064,
0.007188,
0.006373,
0.006990,
0.008966,
0.007731,
0.010325,
0.011856,
0.014894,
0.014845,
0.019513,
0.020921,
0.023836,
0.026874,
0.030604,
0.031913,
0.035568,
0.039174,
0.039990,
0.043423,
0.046263,
0.049129,
0.050191,
0.054390,
0.057848,
0.058786,
0.062047,
0.067283,
0.069086,
0.072767,
0.074619,
0.079090,
0.081412,
0.083165,
0.086451,
0.089711,
0.092008,
0.093391,
0.094058,
0.097467,
0.097467,
0.101172,
0.101765,
0.102827,
0.103000,
0.102160,
0.102728,
0.101048,
0.101888,
0.103617,
0.099591,
0.100801,
0.099665,
0.095441,
0.095985,
0.094009,
0.091020,
0.090156,
0.086475,
0.084450,
0.084228,
0.080177,
0.079707,
0.075212,
0.073730,
0.071779,
0.068024,
0.062442,
0.058885,
0.055155,
0.050141,
0.046362,
0.043201,
0.037421,
0.033691,
0.028553,
0.024848,
0.020476,
0.018303,
0.013956,
0.009831,
0.006397,
0.002470,
-0.001976,
-0.004619,
-0.009633,
-0.012992,
-0.016722,
-0.021983,
-0.023342,
-0.026750,
-0.029838,
-0.033963,
-0.037273,
-0.038384,
-0.042336,
-0.046757,
-0.045152,
-0.050043,
-0.051055,
-0.051574,
-0.052636,
-0.056934,
-0.054612,
-0.056761,
-0.058021,
-0.056390,
-0.057551,
-0.056069,
-0.053575,
-0.054414,
-0.050784,
-0.051031,
-0.048610,
-0.046757,
-0.042756,
-0.040459,
-0.039940,
-0.037717,
-0.034086,
-0.034136,
-0.030974,
-0.030554,
-0.026627,
-0.026824,
-0.027516,
-0.026182,
-0.025738,
-0.024824,
-0.021810,
-0.022082,
-0.020625,
-0.018723,
-0.019093,
-0.020057,
-0.017488,
-0.015709,
-0.013758,
-0.012671,
-0.011016,
-0.008102,
-0.008719,
-0.003878,
-0.003013,
-0.003112,
-0.001877,
-0.003137,
-0.000840,
-0.001951,
-0.002149,
-0.000692,
-0.001309,
-0.003137,
-0.001853,
-0.002050,
-0.001531,
-0.002149,
-0.002421,
-0.004792,
-0.003656,
-0.006471,
-0.007385,
-0.006891,
-0.010893,
-0.009139,
-0.013387,
-0.011214,
-0.014524,
-0.014524,
-0.015956,
-0.017759,
-0.020353,
-0.021637,
-0.024107,
-0.025935,
-0.028726,
-0.031863,
-0.033691,
-0.034383,
-0.036186,
-0.038705,
-0.041323,
-0.042707,
-0.044757,
-0.045893,
-0.046659,
-0.048116,
-0.048733,
-0.048931,
-0.050265,
-0.050611,
-0.052191,
-0.051648,
-0.051673,
-0.052117,
-0.047745,
-0.050339,
-0.047795,
-0.048190,
-0.047276,
-0.045350,
-0.045646,
-0.043472,
-0.043176,
-0.040286,
-0.038952,
-0.036581,
-0.034877,
-0.034407,
-0.029986,
-0.030529,
-0.028183,
-0.027467,
-0.023440,
-0.021020,
-0.020081,
-0.016771,
-0.013066,
-0.011560,
-0.009238,
-0.007534,
-0.006842,
-0.004989,
-0.005261,
-0.001778,
-0.001729,
-0.000519,
-0.000914,
-0.000321,
0.001408,
0.001828,
0.003335,
0.007731,
0.007484,
0.012276,
0.013289,
0.017093,
0.021884,
0.024231,
0.026454,
0.029418,
0.032110,
0.037075,
0.037767,
0.043250,
0.045597,
0.049400,
0.051105,
0.057428,
0.059700,
0.061306,
0.065554,
0.068568,
0.071334,
0.074570,
0.075755,
0.078966,
0.082746,
0.083141,
0.085858,
0.088402,
0.090378,
0.090131,
0.092379,
0.094849,
0.097022,
0.097319,
0.098603,
0.100134,
0.102506,
0.103469,
0.102901,
0.104827,
0.104383,
0.106581,
0.106729,
0.106557,
0.108261,
0.106779,
0.106013,
0.105470,
0.105149,
0.100900,
0.099863,
0.099715,
0.097170,
0.094429,
0.091613,
0.088525,
0.085240,
0.080226,
0.080029,
0.077460,
0.073063,
0.069877,
0.065949,
0.063060,
0.059552,
0.057625,
0.051450,
0.047029,
0.046609,
0.042361,
0.035642,
0.030431,
0.026701,
0.021390,
0.017710,
0.014721,
0.011856,
0.009361,
0.005212,
0.002248,
-0.000074,
-0.003977,
-0.007188,
-0.011807,
-0.012745,
-0.016154,
-0.019316,
-0.022996,
-0.024478,
-0.030159,
-0.031987,
-0.035544,
-0.038582,
-0.041546,
-0.044608,
-0.047375,
-0.052117,
-0.055798,
-0.056020,
-0.058292,
-0.059453,
-0.063455,
-0.062096,
-0.065480,
-0.065653,
-0.065258,
-0.066147,
-0.065604,
-0.067728,
-0.068642,
-0.067382,
-0.069432,
-0.065307,
-0.068098,
-0.066690,
-0.064986,
-0.064789,
-0.064196,
-0.063455,
-0.060861,
-0.057872,
-0.055921,
-0.054316,
-0.052093,
-0.050487,
-0.047696,
-0.045424,
-0.042460,
-0.040903,
-0.039743,
-0.037322,
-0.033148,
-0.031246,
-0.027862,
-0.026429,
-0.024626,
-0.021045,
-0.019044,
-0.016401,
-0.014351,
-0.013091,
-0.009732,
-0.008299,
-0.006916,
-0.004397,
-0.001877,
-0.001112,
0.001383,
0.001433,
0.001556,
0.004668,
0.004051,
0.006299,
0.005014,
0.005879,
0.008719,
0.007805,
0.006002,
0.005558,
0.005483,
0.005755,
0.006076,
0.007287,
0.006397,
0.007509,
0.006570,
0.008176,
0.008497,
0.007237,
0.006299,
0.006817,
0.004915,
0.004742,
0.005805,
0.002668,
0.003730,
0.003162,
0.002841,
0.002865,
0.000790,
-0.000222,
0.000988,
-0.000198,
0.000889,
-0.001210,
-0.001186,
-0.001581,
-0.002174,
-0.002939,
-0.002766,
-0.002198,
-0.004866,
-0.002939,
-0.001186,
-0.003903,
-0.002470,
-0.002964,
-0.002248,
-0.001754,
-0.001630,
-0.002124,
-0.002322,
0.000519,
0.001013,
0.001334,
0.003804,
0.003656,
0.004767,
0.006323,
0.007756,
0.009485,
0.010473,
0.011239,
0.012523,
0.010498,
0.011708,
0.009608,
0.010028,
0.010473,
0.010473,
0.009114,
0.010819,
0.009979,
0.010843,
0.013017,
0.010843,
0.012597,
0.011905,
0.012474,
0.011510,
0.010399,
0.011313,
0.010670,
0.011757,
0.012375,
0.009806,
0.009979,
0.008299,
0.008941,
0.007089,
0.008373,
0.009411,
0.006669,
0.007805,
0.007855,
0.005879,
0.005681,
0.004570,
0.003606,
0.003112,
0.000667,
-0.000568,
-0.002347,
-0.001087,
-0.004644,
-0.006052,
-0.005928,
-0.006620,
-0.006224,
-0.007089,
-0.009164,
-0.009040,
-0.010102,
-0.010201,
-0.010769,
-0.013387,
-0.014005,
-0.015956,
-0.014944,
-0.016401,
-0.015808,
-0.016994,
-0.018698,
-0.019316,
-0.020353,
-0.020180,
-0.019884,
-0.021662,
-0.019884,
-0.020353,
-0.021316,
-0.020279,
-0.020872,
-0.022057,
-0.022774,
-0.023712,
-0.025169,
-0.023268,
-0.022749,
-0.025071,
-0.024354,
-0.024626,
-0.023021,
-0.023885,
-0.022502,
-0.022774,
-0.022008,
-0.019859,
-0.018772,
-0.018970,
-0.017018,
-0.014647,
-0.012572,
-0.012227,
-0.008324,
-0.006299,
-0.003013,
0.000296,
0.004668,
0.008571,
0.010201,
0.011708,
0.014203,
0.015314,
0.015660,
0.017290,
0.016821,
0.018105,
0.016006,
0.019365,
0.017834,
0.018575,
0.018402,
0.018451,
0.017982,
0.018797,
0.019340,
0.017562,
0.018772,
0.017562,
0.018970,
0.014944,
0.015858,
0.016747,
0.013017,
0.014647,
0.012918,
0.013462,
0.011733,
0.012325,
0.012276,
0.011337,
0.010967,
0.010201,
0.011362,
0.014277,
0.013042,
0.014474,
0.014252,
0.014227,
0.014474,
0.014944,
0.013066,
0.013116,
0.013042,
0.012844,
0.012227,
0.013042,
0.013906,
0.014277,
0.012177,
0.012893,
0.013956,
0.014672,
0.014450,
0.014252,
0.015314,
0.013017,
0.013140,
0.010275,
0.011584,
0.009065,
0.010176,
0.006916,
0.008102,
0.005953,
0.005483,
0.004718,
0.004545,
0.006718,
0.004150,
0.003754,
0.003112,
0.001037,
0.001606,
-0.003162,
-0.003680,
-0.001754,
-0.002025,
0.001161,
0.001606,
0.003236,
0.004619,
0.005829,
0.006941,
0.011337,
0.013634,
0.014499,
0.017093,
0.015956,
0.018377,
0.017710,
0.019241,
0.017957,
0.021094,
0.020723,
0.021168,
0.022008,
0.023391,
0.023589,
0.026306,
0.025441,
0.025244,
0.025268,
0.023268,
0.023737,
0.022576,
0.023292,
0.021094,
0.020575,
0.020007,
0.019933,
0.018229,
0.018056,
0.016228,
0.017265,
0.015314,
0.015907,
0.016648,
0.015981,
0.014820,
0.015117,
0.013931,
0.013560,
0.012523,
0.013042,
0.010942,
0.009979,
0.009040,
0.008966,
0.008275,
0.007632,
0.007361,
0.005977,
0.006422,
0.006793,
0.007484,
0.007138,
0.005459,
0.006990,
0.005805,
0.004248,
0.005014,
0.005064,
0.007287,
0.006422,
0.004347,
0.004817,
0.004644,
0.005632,
0.005483,
0.006817,
0.005780,
0.006793,
0.004693,
0.007855,
0.006595,
0.008571,
0.008941,
0.006694,
0.011980,
0.010448,
0.012696,
0.013511,
0.015586,
0.015685,
0.017191,
0.019093,
0.018500,
0.021687,
0.019513,
0.021786,
0.022798,
0.022625,
0.024280,
0.025268,
0.025268,
0.026404,
0.025565,
0.025515,
0.029393,
0.029665,
0.028924,
0.029640,
0.027269,
0.028603,
0.027886,
0.029146,
0.030307,
0.028059,
0.032258,
0.030455,
0.030455,
0.031493,
0.028627,
0.032604,
0.031023,
0.031715,
0.032999,
0.032999,
0.032580,
0.033716,
0.035074,
0.034654,
0.034877,
0.034753,
0.038261,
0.034605,
0.036457,
0.038137,
0.035173,
0.036680,
0.035099,
0.038359,
0.034185,
0.037964,
0.035791,
0.034679,
0.037964,
0.035272,
0.037347,
0.035593,
0.034185,
0.036285,
0.035025,
0.039224,
0.038088,
0.039273,
0.038409,
0.040755,
0.040928,
0.043942,
0.040681,
0.044732,
0.045078,
0.044411,
0.046016,
0.044312,
0.046535,
0.044238,
0.048536,
0.046659,
0.047671,
0.050537,
0.049796,
0.054736,
0.052389,
0.054489,
0.054760,
0.056045,
0.058243,
0.055526,
0.057996,
0.059305,
0.057947,
0.061034,
0.058465,
0.058416,
0.059577,
0.059379,
0.059824,
0.058786,
0.058638,
0.058292,
0.055822,
0.060021,
0.057230,
0.055600,
0.058515,
0.054785,
0.054489,
0.052438,
0.053575,
0.052957,
0.050117,
0.050018,
0.047004,
0.047992,
0.045769,
0.043892,
0.040879,
0.040286,
0.038211,
0.033790,Stone
0.031443,Stone
0.028776,Stone
0.027244,Stone
0.025614,Stone
0.024922,Stone
0.019316,Stone
0.020872,Stone
0.017043,Stone
0.012819,Stone
0.014697,Stone
0.009287,Stone
0.009435,Stone
0.005928,Stone
0.005780,Stone
0.002717,Stone
0.000667,Stone
0.000148,Stone
-0.004248,Stone
-0.003483,Stone
-0.007287,Stone
-0.007558,Stone
-0.010769,Stone
-0.011090,Stone
-0.012177,Stone
-0.011708,Stone
-0.014548,Stone
-0.016080,Stone
-0.013980,Stone
-0.015635,Stone
-0.014030,Stone
-0.018871,Stone
-0.014425,Stone
-0.016549,Stone
-0.018352,Stone
-0.015981,Stone
-0.019735,Stone
-0.015141,Stone
-0.020353,Stone
-0.018081,Stone
-0.017759,Stone
-0.020155,Stone
-0.018673,Stone
-0.021711,Stone
-0.017389,Stone
-0.018896,Stone
-0.015685,Stone
-0.016352,Stone
-0.015092,Stone
-0.014277,Stone
-0.013116,Stone
-0.010423,Stone
-0.009485,Stone
-0.007756,Stone
-0.005903,Stone
-0.006002,Stone
-0.006348,Stone
-0.001606,Stone
-0.001902,Stone
0.000815,Stone
0.001507,Stone
0.001877,Stone
0.006150,Stone
0.004248,Stone
0.009411,Stone
0.007311,Stone
0.008620,Stone
0.012399,Stone
0.011584,Stone
0.013733,Stone
0.013980,Stone
0.014252,Stone
0.016475,Stone
0.017191,Stone
0.019093,Stone
0.018575,Stone
0.023169,Stone
0.021810,Stone
0.024503,Stone
0.024058,Stone
0.024750,Stone
0.022922,Stone
0.027565,Stone
0.023589,Stone
0.025244,Stone
0.027294,Stone
0.025614,Stone
0.028109,Stone
0.025367,Stone
0.026306,Stone
0.027022,Stone
0.025812,Stone
0.030258,Stone
0.029270,Stone
0.032258,Stone
0.033617,Stone
0.031839,Stone
0.032555,Stone
0.033987,Stone
0.034753,Stone
0.034062,Stone
0.035395,Stone
0.033148,Stone
0.034481,Stone
0.032950,Stone
0.034185,Stone
0.031666,Stone
0.033518,Stone
0.032505,Stone
0.029986,Stone
0.032135,Stone
0.029591,Stone
0.031567,Stone
0.030381,Stone
0.031567,Stone
0.029146,Stone
0.028232,Stone
0.028356,Stone
0.028158,Stone
0.026256,Stone
0.027886,Stone
0.025836,Stone
0.027269,Stone
0.024898,Stone
0.023811,Stone
0.020723,Stone
0.020822,Stone
0.018155,Stone
0.017759,Stone
0.015734,Stone
0.015759,Stone
0.014005,Stone
0.016203,Stone
0.012177,Stone
0.007978,Stone
0.011239,Stone
0.005286,Stone
0.007311,Stone
0.001408,Stone
0.001531,Stone
0.001383,Stone
-0.001260,Stone
-0.002939,Stone
-0.005508,Stone
-0.005953,Stone
-0.007163,Stone
-0.008200,Stone
-0.009757,Stone
-0.010843,Stone
-0.010226,Stone
-0.011584,Stone
-0.012819,Stone
-0.013313,Stone
-0.015314,Stone
-0.016030,Stone
-0.016524,Stone
-0.017710,Stone
-0.017414,Stone
-0.017834,Stone
-0.019118,Stone
-0.015438,Stone
-0.017216,Stone
-0.015709,Stone
-0.016426,Stone
-0.014697,Stone
-0.014277,Stone
-0.015388,Stone
-0.013313,Stone
-0.015709,Stone
-0.012671,Stone
-0.012696,Stone
-0.012572,Stone
-0.013165,Stone
-0.011980,Stone
-0.013832,Stone
-0.010695,Stone
-0.010004,Stone
-0.011041,Stone
-0.009559,Stone
-0.008349,Stone
-0.005632,Stone
-0.005730,Stone
-0.002544,Stone
-0.000618,Stone
-0.000840,Stone
0.001309,Stone
0.002668,Stone
0.005459,Stone
0.004520,Stone
0.007484,Stone
0.010942,Stone
0.012646,Stone
0.013709,Stone
0.018031,Stone
0.018920,Stone
0.021341,Stone
0.023860,Stone
0.025145,Stone
0.028380,Stone
0.028059,Stone
0.030307,Stone
0.031369,Stone
0.031987,Stone
0.031369,Stone
0.033889,Stone
0.032999,Stone
0.030035,Stone
0.035692,Stone
0.034234,Stone
0.035346,Stone
0.036285,Stone
0.035099,Stone
0.036951,Stone
0.036729,Stone
0.036877,Stone
0.036927,Stone
0.034383,Stone
0.036235,Stone
0.033691,Stone
0.034358,Stone
0.032407,Stone
0.031023,Stone
0.031913,Stone
0.031913,Stone
0.027812,Stone
0.027763,Stone
0.026306,Stone
0.026083,Stone
0.024033,Stone
0.022922,Stone
0.023885,Stone
0.021415,Stone
0.023169,Stone
0.020649,Stone
0.019760,Stone
0.023762,Stone
0.019365,Stone
0.022082,Stone
0.018278,Stone
0.019735,Stone
0.017537,Stone
0.018179,Stone
0.018797,Stone
0.015561,Stone
0.015709,Stone
0.016352,Stone
0.016475,Stone
0.016821,Stone
0.016055,Stone
0.017883,Stone
0.016574,Stone
0.015833,Stone
0.016623,Stone
0.015858,Stone
0.014771,Stone
0.014672,Stone
0.015191,Stone
0.017117,Stone
0.014919,Stone
0.016080,Stone
0.017908,Stone
0.017216,Stone
0.020427,Stone
0.018871,Stone
0.020946,Stone
0.022946,Stone
0.022774,Stone
0.024280,Stone
0.023712,Stone
0.025565,Stone
0.023292,Stone
0.022675,Stone
0.022477,Stone
0.021810,Stone
0.020427,Stone
0.020007,Stone
0.021094,Stone
0.019266,Stone
0.019143,Stone
0.020155,Stone
0.020328,Stone
0.015611,Stone
0.018130,Stone
0.019266,Stone
0.018994,Stone
0.020649,Stone
0.020032,Stone
0.020081,Stone
0.015117,Stone
0.018402,Stone
0.018994,Stone
0.016352,Stone
0.018822,Stone
0.018377,Stone
0.018747,Stone
0.017018,Stone
0.018698,Stone
0.018377,Stone
0.018994,Stone
0.018204,Stone
0.018822,Stone
0.021390,Stone
0.018624,Stone
0.018402,Stone
0.020674,Stone
0.019488,Stone
0.018081,Stone
0.020798,Stone
0.018871,Stone
0.019390,Stone
0.019390,Stone
0.018179,Stone
0.018352,Stone
0.017735,Stone
0.019266,Stone
0.016500,Stone
0.017043,Stone
0.017043,Stone
0.016030,Stone
0.016944,Stone
0.013437,Stone
0.015092,Stone
0.013857,Stone
0.012770,Stone
0.009361,Stone
0.008892,Stone
0.008447,Stone
0.008126,Stone
0.006274,Stone
0.004915,Stone
0.004891,Stone
0.001754,Stone
0.003483,Stone
0.000988,Stone
0.002272,Stone
0.000716,Stone
-0.001482,Stone
0.000865,Stone
-0.003409,Stone
0.000025,Stone
-0.002223,Stone
-0.001853,Stone
-0.002890,Stone
-0.005483,Stone
-0.003483,Stone
-0.006471,Stone
-0.002989,Stone
-0.006595,Stone
-0.004742,Stone
-0.005829,Stone
-0.003779,Stone
-0.004100,Stone
-0.004965,Stone
-0.004742,Stone
-0.003532,Stone
-0.000988,Stone
-0.002890,Stone
0.002223,Stone
0.002569,Stone
0.004273,Stone
0.007336,Stone
0.006620,Stone
0.011090,Stone
0.009707,Stone
0.011288,Stone
0.011881,Stone
0.012054,Stone
0.013264,Stone
0.012177,Stone
0.016944,Stone
0.014622,Stone
0.016129,Stone
0.017340,Stone
0.018081,Stone
0.019241,Stone
0.020205,Stone
0.021045,Stone
0.023860,Stone
0.023836,Stone
0.024774,Stone
0.028603,Stone
0.026380,Stone
0.030851,Stone
0.030332,Stone
0.028998,Stone
0.028825,Stone
0.029294,Stone
0.028356,Stone
0.030480,Stone
0.031789,Stone
0.033419,Stone
0.033568,Stone
0.035395,Stone
0.034605,Stone
0.036161,Stone
0.035840,Stone
0.035247,Stone
0.038014,Stone
0.036482,Stone
0.037915,Stone
0.037594,Stone
0.037248,Stone
0.037495,Stone
0.036136,Stone
0.036828,Stone
0.037717,Stone
0.036210,Stone
0.036754,Stone
0.035445,Stone
0.033098,Stone
0.035099,Stone
0.031098,Stone
0.034160,Stone
0.029788,Stone
0.030851,Stone
0.026824,Stone
0.027368,Stone
0.027664,Stone
0.026355,Stone
0.024181,Stone
0.023169,Stone
0.022033,Stone
0.020402,Stone
0.016574,Stone
0.018155,Stone
0.014697,Stone
0.013437,Stone
0.012745,Stone
0.012103,Stone
0.009979,Stone
0.009831,Stone
0.004594,Stone
0.007953,Stone
0.004594,Stone
0.004248,Stone
0.004989,Stone
0.001235,Stone
0.000766,Stone
-0.001828,Stone
-0.002421,Stone
-0.004397,Stone
-0.006249,Stone
-0.006669,Stone
-0.007904,Stone
-0.007558,Stone
-0.010448,Stone
-0.011782,Stone
-0.011584,Stone
-0.011584,Stone
-0.011239,Stone
-0.011214,Stone
-0.011164,Stone
-0.010300,Stone
-0.011535,Stone
-0.010251,Stone
-0.009065,Stone
-0.012276,Stone
-0.009559,Stone
-0.010300,Stone
-0.011535,Stone
-0.007682,Stone
-0.006891,Stone
-0.011609,Stone
-0.011708,Stone
-0.013116,Stone
-0.010745,Stone
-0.010720,Stone
-0.007064,Stone
-0.005360,Stone
-0.011041,Stone
-0.011189,Stone
-0.009929,Stone
-0.009016,Stone
-0.002989,Stone
-0.003285,Stone
-0.000939,Stone
-0.004520,Stone
-0.001680,Stone
-0.003088,Stone
-0.002421,Stone
-0.000692,Stone
-0.001383,Stone
0.000296,Stone
0.001408,Stone
0.001630,Stone
0.003779,Stone
0.000667,Stone
0.004644,Stone
0.003853,Stone
0.005311,Stone
0.004841,Stone
0.004989,Stone
0.007805,Stone
0.005187,Stone
0.008867,Stone
0.006867,Stone
0.009806,Stone
0.009485,Stone
0.009460,Stone
0.012301,Stone
0.013684,Stone
0.012399,Stone
0.010745,Stone
0.014079,Stone
0.013980,Stone
0.015981,Stone
0.015438,Stone
0.017710,Stone
0.019637,Stone
0.019834,Stone
0.023070,Stone
0.022378,Stone
0.024107,Stone
0.024503,Stone
0.028874,Stone
0.029615,Stone
0.029838,Stone
0.031616,Stone
0.030851,Stone
0.032283,Stone
0.032580,Stone
0.034457,Stone
0.035025,Stone
0.036482,Stone
0.037594,Stone
0.036087,Stone
0.038384,Stone
0.039298,Stone
0.038779,Stone
0.039150,Stone
0.041570,Stone
0.038977,Stone
0.038952,Stone
0.037668,Stone
0.034605,Stone
0.035815,Stone
0.032827,Stone
0.034852,Stone
0.031048,Stone
0.031246,Stone
0.029690,Stone
0.029047,Stone
0.027294,Stone
0.025392,Stone
0.024478,Stone
0.023144,Stone
0.024848,Stone
0.022946,Stone
0.020723,Stone
0.020995,Stone
0.019810,Stone
0.017414,Stone
0.017759,Stone
0.016574,Stone
0.013239,Stone
0.014672,Stone
0.010127,Stone
0.012350,Stone
0.010917,Stone
0.008719,Stone
0.011905,Stone
0.008645,Stone
0.008200,Stone
0.005558,Stone
0.008497,Stone
0.005879,Stone
0.006101,Stone
0.005286,Stone
0.004298,Stone
0.005064,Stone
0.002519,Stone
0.004767,Stone
0.004446,Stone
0.004545,Stone
0.004866,Stone
0.005014,Stone
0.007558,Stone
0.006891,Stone
0.007435,Stone
0.006299,Stone
0.009559,Stone
0.008250,Stone
0.013684,Stone
0.011757,Stone
0.013116,Stone
0.014425,Stone
0.014178,Stone
0.017340,Stone
0.014697,Stone
0.015561,Stone
0.017735,Stone
0.017241,Stone
0.017636,Stone
0.018747,Stone
0.020131,Stone
0.019390,Stone
0.020402,Stone
0.020723,Stone
0.022403,Stone
0.022946,Stone
0.022057,Stone
0.023317,Stone
0.023663,Stone
0.020822,Stone
0.022502,Stone
0.023515,Stone
0.022774,Stone
0.024305,Stone
0.022354,Stone
0.022823,Stone
0.025515,Stone
0.022255,Stone
0.026380,Stone
0.023687,Stone
0.025738,Stone
0.026602,Stone
0.025491,Stone
0.026800,Stone
0.026528,Stone
0.027343,Stone
0.026355,Stone
0.027541,Stone
0.025614,Stone
0.026775,Stone
0.026923,Stone
0.025540,Stone
0.027269,Stone
0.025021,Stone
0.025713,Stone
0.027121,Stone
0.027047,Stone
0.025589,Stone
0.027220,Stone
0.026676,Stone
0.023564,Stone
0.026330,Stone
0.025589,Stone
0.027639,Stone
0.027318,Stone
0.028776,Stone
0.025614,Stone
0.028380,Stone
0.027886,Stone
0.026997,Stone
0.028282,Stone
0.026009,Stone
0.025960,Stone
0.026627,Stone
0.027886,Stone
0.026528,Stone
0.024848,Stone
0.025342,Stone
0.023959,Stone
0.025639,Stone
0.025836,Stone
0.025145,Stone
0.022897,Stone
0.028553,Stone
0.026429,Stone
0.025120,Stone
0.027071,Stone
0.021909,Stone
0.023539,Stone
0.021069,Stone
0.021539,Stone
0.020896,Stone
0.019958,Stone
0.020205,Stone
0.017438,Stone
0.019637,Stone
0.017290,Stone
0.017883,Stone
0.016846,Stone
0.016154,Stone
0.016969,Stone
0.014351,Stone
0.015092,Stone
0.013066,Stone
0.012622,Stone
0.012029,Stone
0.012745,Stone
0.008225,Stone
0.010769,Stone
0.005632,Stone
0.004767,Stone
0.003631,Stone
0.000865,Stone
0.001087,Stone
-0.002668,Stone
-0.001210,Stone
-0.002742,Stone
-0.005360,Stone
-0.003433,Stone
